TractFIPS,CityFIPS,MeasureId,Data_Value
09003415700,0950370,MHLTH,0.12300000000000001
09003415800,0950370,MHLTH,0.138
09003415900,0950370,MHLTH,0.168
09003416000,0950370,MHLTH,0.152
09003416100,0950370,MHLTH,0.179
09003416200,0950370,MHLTH,0.174
09003416300,0950370,MHLTH,0.153
09003416400,0950370,MHLTH,0.098
09003416500,0950370,MHLTH,0.12
09003416600,0950370,MHLTH,0.151
09003416700,0950370,MHLTH,0.121
09003416800,0950370,MHLTH,0.122
09003417100,0950370,MHLTH,0.182
09003417200,0950370,MHLTH,0.124
09003417300,0950370,MHLTH,0.214
09003417400,0950370,MHLTH,0.1
09003417500,0950370,MHLTH,0.10800000000000001
09003415300,0950370,OBESITY,0.349
09003415400,0950370,OBESITY,0.315
09003415500,0950370,OBESITY,0.363
09003415600,0950370,OBESITY,0.336
09003415700,0950370,OBESITY,0.298
09003415800,0950370,OBESITY,0.322
09003415900,0950370,OBESITY,0.35700000000000004
09003416000,0950370,OBESITY,0.32
09003416100,0950370,OBESITY,0.373
09003416200,0950370,OBESITY,0.369
09003416300,0950370,OBESITY,0.34299999999999997
09003416400,0950370,OBESITY,0.253
09003416500,0950370,OBESITY,0.292
09003416600,0950370,OBESITY,0.331
09003416700,0950370,OBESITY,0.292
09003416800,0950370,OBESITY,0.276
09003417100,0950370,OBESITY,0.40299999999999997
09003417200,0950370,OBESITY,0.251
09003417300,0950370,OBESITY,0.261
09003417400,0950370,OBESITY,0.23199999999999998
09003417500,0950370,OBESITY,0.262
09003415300,0950370,PAPTEST,0.7909999999999999
09003415400,0950370,PAPTEST,0.826
09003415500,0950370,PAPTEST,0.784
09003415600,0950370,PAPTEST,0.8009999999999999
09003415700,0950370,PAPTEST,0.847
09003415800,0950370,PAPTEST,0.8079999999999999
09003415900,0950370,PAPTEST,0.755
09003416000,0950370,PAPTEST,0.797
09003416100,0950370,PAPTEST,0.752
09003416200,0950370,PAPTEST,0.754
09003416300,0950370,PAPTEST,0.7979999999999999
09003416400,0950370,PAPTEST,0.878
09003416500,0950370,PAPTEST,0.851
09003416600,0950370,PAPTEST,0.805
09003416700,0950370,PAPTEST,0.846
09003416800,0950370,PAPTEST,0.835
09003417100,0950370,PAPTEST,0.733
09003417200,0950370,PAPTEST,0.809
09003417300,0950370,PAPTEST,0.539
09003417400,0950370,PAPTEST,0.8420000000000001
09003417500,0950370,PAPTEST,0.8590000000000001
09003415300,0950370,PHLTH,0.149
09003415400,0950370,PHLTH,0.126
09003415500,0950370,PHLTH,0.155
09003415600,0950370,PHLTH,0.152
09003415700,0950370,PHLTH,0.10800000000000001
09003415800,0950370,PHLTH,0.145
09003415900,0950370,PHLTH,0.168
09003415800,0950370,STROKE,0.039
09003416000,0950370,PHLTH,0.145
09003416100,0950370,PHLTH,0.184
09003416200,0950370,PHLTH,0.171
09003416300,0950370,PHLTH,0.156
09003416400,0950370,PHLTH,0.09699999999999999
09003416500,0950370,PHLTH,0.114
09003416600,0950370,PHLTH,0.155
09003416700,0950370,PHLTH,0.11699999999999999
09003416800,0950370,PHLTH,0.113
09003417100,0950370,PHLTH,0.20600000000000002
09003417200,0950370,PHLTH,0.08900000000000001
09003417300,0950370,PHLTH,0.10300000000000001
09003417400,0950370,PHLTH,0.092
09003417500,0950370,PHLTH,0.107
09003415300,0950370,SLEEP,0.39899999999999997
09003415400,0950370,SLEEP,0.377
09003415500,0950370,SLEEP,0.40299999999999997
09003415600,0950370,SLEEP,0.379
09003415700,0950370,SLEEP,0.36200000000000004
09003415800,0950370,SLEEP,0.368
09003415900,0950370,SLEEP,0.389
09003416000,0950370,SLEEP,0.374
09003416100,0950370,SLEEP,0.40299999999999997
09003416200,0950370,SLEEP,0.40700000000000003
09003416300,0950370,SLEEP,0.386
09003416400,0950370,SLEEP,0.317
09003416500,0950370,SLEEP,0.36
09003416600,0950370,SLEEP,0.38
09003416700,0950370,SLEEP,0.361
09003416800,0950370,SLEEP,0.35
09003417100,0950370,SLEEP,0.414
09003417200,0950370,SLEEP,0.344
09003417300,0950370,SLEEP,0.374
09003417400,0950370,SLEEP,0.32799999999999996
09003417500,0950370,SLEEP,0.332
09003415300,0950370,STROKE,0.031
09003415400,0950370,STROKE,0.028999999999999998
09003415500,0950370,STROKE,0.032
09003415600,0950370,STROKE,0.038
09003416100,0950370,STROKE,0.039
09003416200,0950370,STROKE,0.036000000000000004
09003416300,0950370,STROKE,0.037000000000000005
09003416400,0950370,STROKE,0.027999999999999997
09003416500,0950370,STROKE,0.027999999999999997
09003416600,0950370,STROKE,0.038
09003416700,0950370,STROKE,0.03
09003416800,0950370,STROKE,0.028999999999999998
09003417100,0950370,STROKE,0.047
09003417200,0950370,STROKE,0.019
09003417300,0950370,STROKE,0.008
09003417400,0950370,STROKE,0.027000000000000003
09003417500,0950370,STROKE,0.031
09003415300,0950370,TEETHLOST,0.251
09003415400,0950370,TEETHLOST,0.191
09003415500,0950370,TEETHLOST,0.242
09003415600,0950370,TEETHLOST,0.23600000000000002
09003415700,0950370,TEETHLOST,0.15
09003415800,0950370,TEETHLOST,0.212
09003415900,0950370,TEETHLOST,0.24600000000000002
09003416000,0950370,TEETHLOST,0.223
09003416100,0950370,TEETHLOST,0.292
09003416200,0950370,TEETHLOST,0.287
09003416300,0950370,TEETHLOST,0.223
09003416400,0950370,TEETHLOST,0.11
09003416500,0950370,TEETHLOST,0.162
09003416600,0950370,TEETHLOST,0.239
09003416700,0950370,TEETHLOST,0.16399999999999998
09003416800,0950370,TEETHLOST,0.162
09003417100,0950370,TEETHLOST,0.31
09003417200,0950370,TEETHLOST,0.151
09003417400,0950370,TEETHLOST,0.126
09003417500,0950370,TEETHLOST,0.138
09009140100,0952000,ACCESS2,0.092
09009140200,0952000,ACCESS2,0.39
09009140300,0952000,ACCESS2,0.32
09009140400,0952000,ACCESS2,0.259
09009140500,0952000,ACCESS2,0.363
09009140600,0952000,ACCESS2,0.314
09009140700,0952000,ACCESS2,0.21600000000000003
09009140800,0952000,ACCESS2,0.237
09009140900,0952000,ACCESS2,0.18
09009141000,0952000,ACCESS2,0.073
09009141100,0952000,ACCESS2,0.076
09009141200,0952000,ACCESS2,0.159
09009141300,0952000,ACCESS2,0.16399999999999998
09009141400,0952000,ACCESS2,0.172
09009141500,0952000,ACCESS2,0.209
09009141600,0952000,ACCESS2,0.21100000000000002
09009141800,0952000,ACCESS2,0.09
09009141900,0952000,ACCESS2,0.057999999999999996
09009142000,0952000,ACCESS2,0.084
09009142100,0952000,ACCESS2,0.259
09009142200,0952000,ACCESS2,0.081
09009142300,0952000,ACCESS2,0.308
09009142400,0952000,ACCESS2,0.33399999999999996
09009142500,0952000,ACCESS2,0.29100000000000004
09009142601,0952000,ACCESS2,0.203
09009142603,0952000,ACCESS2,0.17800000000000002
09009142604,0952000,ACCESS2,0.17
09009142700,0952000,ACCESS2,0.20600000000000002
09009142800,0952000,ACCESS2,0.08
09009361401,0952000,ACCESS2,0.13699999999999998
09009361402,0952000,ACCESS2,0.136
09009140100,0952000,ARTHRITIS,0.115
09009140200,0952000,ARTHRITIS,0.359
09009140300,0952000,ARTHRITIS,0.218
09009140400,0952000,ARTHRITIS,0.221
09009140500,0952000,ARTHRITIS,0.24100000000000002
09009140600,0952000,ARTHRITIS,0.261
09009140700,0952000,ARTHRITIS,0.192
09009140800,0952000,ARTHRITIS,0.28800000000000003
09009140900,0952000,ARTHRITIS,0.226
09009141000,0952000,ARTHRITIS,0.21600000000000003
09009141100,0952000,ARTHRITIS,0.253
09009141200,0952000,ARTHRITIS,0.23800000000000002
09009141300,0952000,ARTHRITIS,0.155
09009141400,0952000,ARTHRITIS,0.239
09009141500,0952000,ARTHRITIS,0.27699999999999997
09009141600,0952000,ARTHRITIS,0.23800000000000002
09009141800,0952000,ARTHRITIS,0.163
09009141900,0952000,ARTHRITIS,0.136
09009142000,0952000,ARTHRITIS,0.131
09009142100,0952000,ARTHRITIS,0.19
09009142200,0952000,ARTHRITIS,0.17800000000000002
09009142300,0952000,ARTHRITIS,0.21899999999999997
09009142400,0952000,ARTHRITIS,0.209
09009142500,0952000,ARTHRITIS,0.223
09009142601,0952000,ARTHRITIS,0.225
09009142603,0952000,ARTHRITIS,0.35100000000000003
09009142604,0952000,ARTHRITIS,0.233
09009142700,0952000,ARTHRITIS,0.209
09009142800,0952000,ARTHRITIS,0.249
09009361401,0952000,ARTHRITIS,0.098
09009361402,0952000,ARTHRITIS,0.048
09009140100,0952000,BINGE,0.195
09009140200,0952000,BINGE,0.081
09009140300,0952000,BINGE,0.12300000000000001
09009140400,0952000,BINGE,0.135
09009140500,0952000,BINGE,0.11900000000000001
09009140600,0952000,BINGE,0.11599999999999999
09009140700,0952000,BINGE,0.14
09009140800,0952000,BINGE,0.10800000000000001
09009140900,0952000,BINGE,0.13699999999999998
09009141000,0952000,BINGE,0.163
09009141100,0952000,BINGE,0.135
09009141200,0952000,BINGE,0.132
09009141300,0952000,BINGE,0.16699999999999998
09009141400,0952000,BINGE,0.127
09009141500,0952000,BINGE,0.107
09009141600,0952000,BINGE,0.14
09009141800,0952000,BINGE,0.154
09009141900,0952000,BINGE,0.196
09009142000,0952000,BINGE,0.184
09009142100,0952000,BINGE,0.14400000000000002
09009142200,0952000,BINGE,0.191
09009142300,0952000,BINGE,0.134
09009142400,0952000,BINGE,0.138
09009142500,0952000,BINGE,0.139
09009142601,0952000,BINGE,0.136
09009142603,0952000,BINGE,0.1
09009141800,0952000,STROKE,0.018000000000000002
09009142604,0952000,BINGE,0.15
09009142700,0952000,BINGE,0.15
09009142800,0952000,BINGE,0.16
09009361401,0952000,BINGE,0.18899999999999997
09009361402,0952000,BINGE,0.21600000000000003
09009140100,0952000,BPHIGH,0.207
09009140200,0952000,BPHIGH,0.45399999999999996
09009140300,0952000,BPHIGH,0.342
09009140400,0952000,BPHIGH,0.327
09009140500,0952000,BPHIGH,0.33899999999999997
09009140600,0952000,BPHIGH,0.371
09009140700,0952000,BPHIGH,0.314
09009140800,0952000,BPHIGH,0.405
09009140900,0952000,BPHIGH,0.33799999999999997
09009141000,0952000,BPHIGH,0.29600000000000004
09009141100,0952000,BPHIGH,0.366
09009141200,0952000,BPHIGH,0.34600000000000003
09009141300,0952000,BPHIGH,0.242
09009141400,0952000,BPHIGH,0.371
09009141500,0952000,BPHIGH,0.435
09009141600,0952000,BPHIGH,0.381
09009141800,0952000,BPHIGH,0.256
09009141900,0952000,BPHIGH,0.213
09009142000,0952000,BPHIGH,0.21
09009142100,0952000,BPHIGH,0.28800000000000003
09009142200,0952000,BPHIGH,0.25
09009142300,0952000,BPHIGH,0.305
09009142400,0952000,BPHIGH,0.304
09009142500,0952000,BPHIGH,0.299
09009142601,0952000,BPHIGH,0.315
09009142603,0952000,BPHIGH,0.44
09009142604,0952000,BPHIGH,0.316
09009142700,0952000,BPHIGH,0.28
09009142800,0952000,BPHIGH,0.313
09009361401,0952000,BPHIGH,0.18100000000000002
09009361402,0952000,BPHIGH,0.102
09009140100,0952000,BPMED,0.598
09009140200,0952000,BPMED,0.823
09009140300,0952000,BPMED,0.711
09009142100,0952000,STROKE,0.027999999999999997
09009140400,0952000,BPMED,0.715
09009140500,0952000,BPMED,0.7190000000000001
09009140600,0952000,BPMED,0.7490000000000001
09009140700,0952000,BPMED,0.6890000000000001
09009140800,0952000,BPMED,0.7759999999999999
09009140900,0952000,BPMED,0.721
09009141000,0952000,BPMED,0.7390000000000001
09009141100,0952000,BPMED,0.787
09009141200,0952000,BPMED,0.745
09009141300,0952000,BPMED,0.657
09009141400,0952000,BPMED,0.746
09009141500,0952000,BPMED,0.7759999999999999
09009141600,0952000,BPMED,0.745
09009141800,0952000,BPMED,0.6890000000000001
09009141900,0952000,BPMED,0.6409999999999999
09009142000,0952000,BPMED,0.624
09009142100,0952000,BPMED,0.667
09009142200,0952000,BPMED,0.695
09009142300,0952000,BPMED,0.7020000000000001
09009142400,0952000,BPMED,0.688
09009142500,0952000,BPMED,0.705
09009142601,0952000,BPMED,0.718
09009142603,0952000,BPMED,0.8320000000000001
09009142604,0952000,BPMED,0.74
09009142700,0952000,BPMED,0.6970000000000001
09009142800,0952000,BPMED,0.7659999999999999
09009361401,0952000,BPMED,0.5379999999999999
09009361402,0952000,BPMED,0.28600000000000003
09009140100,0952000,CANCER,0.032
09009140200,0952000,CANCER,0.084
09009140300,0952000,CANCER,0.035
09009140400,0952000,CANCER,0.042
09009140500,0952000,CANCER,0.037000000000000005
09009140600,0952000,CANCER,0.047
09009140700,0952000,CANCER,0.035
09009141900,0952000,STROKE,0.012
09009140800,0952000,CANCER,0.055
09009140900,0952000,CANCER,0.044000000000000004
09009141000,0952000,CANCER,0.066
09009141100,0952000,CANCER,0.076
09009141200,0952000,CANCER,0.052000000000000005
09009141300,0952000,CANCER,0.035
09009141400,0952000,CANCER,0.048
09009141500,0952000,CANCER,0.048
09009141600,0952000,CANCER,0.044000000000000004
09009141800,0952000,CANCER,0.045
09009141900,0952000,CANCER,0.047
09009142000,0952000,CANCER,0.040999999999999995
09009142100,0952000,CANCER,0.034
09009142200,0952000,CANCER,0.055999999999999994
09009142300,0952000,CANCER,0.040999999999999995
09009142400,0952000,CANCER,0.036000000000000004
09009142500,0952000,CANCER,0.044000000000000004
09009142601,0952000,CANCER,0.046
09009142603,0952000,CANCER,0.09300000000000001
09009142604,0952000,CANCER,0.057
09009142700,0952000,CANCER,0.047
09009142800,0952000,CANCER,0.081
09009361401,0952000,CANCER,0.024
09009361402,0952000,CANCER,0.012
09009140100,0952000,CASTHMA,0.08900000000000001
09009140200,0952000,CASTHMA,0.129
09009140300,0952000,CASTHMA,0.122
09009140400,0952000,CASTHMA,0.115
09009140500,0952000,CASTHMA,0.132
09009140600,0952000,CASTHMA,0.127
09009140700,0952000,CASTHMA,0.122
09009140800,0952000,CASTHMA,0.133
09009140900,0952000,CASTHMA,0.12300000000000001
09009141000,0952000,CASTHMA,0.092
09009141100,0952000,CASTHMA,0.095
09009141200,0952000,CASTHMA,0.12
09009141300,0952000,CASTHMA,0.122
09009141400,0952000,CASTHMA,0.125
09009141500,0952000,CASTHMA,0.139
09009141600,0952000,CASTHMA,0.125
09009141800,0952000,CASTHMA,0.092
09009141900,0952000,CASTHMA,0.083
09009142000,0952000,CASTHMA,0.086
09009142100,0952000,CASTHMA,0.12300000000000001
09009142200,0952000,CASTHMA,0.08800000000000001
09009142300,0952000,CASTHMA,0.11199999999999999
09009142400,0952000,CASTHMA,0.11699999999999999
09009142500,0952000,CASTHMA,0.114
09009142601,0952000,CASTHMA,0.114
09009142603,0952000,CASTHMA,0.107
09009142604,0952000,CASTHMA,0.102
09009142700,0952000,CASTHMA,0.10300000000000001
09009142800,0952000,CASTHMA,0.08800000000000001
09009361401,0952000,CASTHMA,0.10300000000000001
09009361402,0952000,CASTHMA,0.10400000000000001
09009140100,0952000,CHD,0.021
09009140200,0952000,CHD,0.122
09009140300,0952000,CHD,0.057
09009140400,0952000,CHD,0.053
09009140500,0952000,CHD,0.062
09009140600,0952000,CHD,0.071
09009140700,0952000,CHD,0.043
09009140800,0952000,CHD,0.07200000000000001
09009140900,0952000,CHD,0.048
09009141000,0952000,CHD,0.046
09009141100,0952000,CHD,0.057
09009141200,0952000,CHD,0.052000000000000005
09009141300,0952000,CHD,0.036000000000000004
09009141400,0952000,CHD,0.053
09009141500,0952000,CHD,0.065
09009141600,0952000,CHD,0.057
09009141800,0952000,CHD,0.033
09009141900,0952000,CHD,0.026000000000000002
09009142000,0952000,CHD,0.027000000000000003
09009142100,0952000,CHD,0.043
09009142200,0952000,CHD,0.039
09009142300,0952000,CHD,0.055
09009142400,0952000,CHD,0.052000000000000005
09009142500,0952000,CHD,0.055999999999999994
09009142601,0952000,CHD,0.05
09009142603,0952000,CHD,0.099
09009142604,0952000,CHD,0.055
09009142700,0952000,CHD,0.048
09009142800,0952000,CHD,0.057999999999999996
09009361401,0952000,CHD,0.023
09009361402,0952000,CHD,0.009000000000000001
09009140100,0952000,CHECKUP,0.6459999999999999
09009140200,0952000,CHECKUP,0.711
09009140300,0952000,CHECKUP,0.65
09009140400,0952000,CHECKUP,0.6679999999999999
09009140500,0952000,CHECKUP,0.655
09009140600,0952000,CHECKUP,0.6859999999999999
09009140700,0952000,CHECKUP,0.6579999999999999
09009140800,0952000,CHECKUP,0.728
09009140900,0952000,CHECKUP,0.7020000000000001
09009141000,0952000,CHECKUP,0.7090000000000001
09009141100,0952000,CHECKUP,0.753
09009141200,0952000,CHECKUP,0.725
09009141300,0952000,CHECKUP,0.659
09009141400,0952000,CHECKUP,0.721
09009141500,0952000,CHECKUP,0.7490000000000001
09009141600,0952000,CHECKUP,0.7070000000000001
09009141800,0952000,CHECKUP,0.6890000000000001
09009141900,0952000,CHECKUP,0.665
09009142000,0952000,CHECKUP,0.644
09009142100,0952000,CHECKUP,0.636
09009142200,0952000,CHECKUP,0.674
09009142300,0952000,CHECKUP,0.65
09009142400,0952000,CHECKUP,0.64
09009142500,0952000,CHECKUP,0.655
09009142601,0952000,CHECKUP,0.685
09009142603,0952000,CHECKUP,0.754
09009142604,0952000,CHECKUP,0.698
09009142700,0952000,CHECKUP,0.665
09009142800,0952000,CHECKUP,0.72
09009361401,0952000,CHECKUP,0.618
09009361402,0952000,CHECKUP,0.606
09009140100,0952000,CHOLSCREEN,0.6579999999999999
09009140200,0952000,CHOLSCREEN,0.72
09009140300,0952000,CHOLSCREEN,0.644
09009140400,0952000,CHOLSCREEN,0.6940000000000001
09009140500,0952000,CHOLSCREEN,0.685
09009140600,0952000,CHOLSCREEN,0.713
09009140700,0952000,CHOLSCREEN,0.655
09009140800,0952000,CHOLSCREEN,0.76
09009140900,0952000,CHOLSCREEN,0.737
09009141000,0952000,CHOLSCREEN,0.7979999999999999
09009141100,0952000,CHOLSCREEN,0.826
09009141200,0952000,CHOLSCREEN,0.7659999999999999
09009141300,0952000,CHOLSCREEN,0.58
09009141400,0952000,CHOLSCREEN,0.74
09009141500,0952000,CHOLSCREEN,0.746
09009141600,0952000,CHOLSCREEN,0.7140000000000001
09009141800,0952000,CHOLSCREEN,0.72
09009141900,0952000,CHOLSCREEN,0.7240000000000001
09009142000,0952000,CHOLSCREEN,0.6809999999999999
09009142100,0952000,CHOLSCREEN,0.654
09009142200,0952000,CHOLSCREEN,0.759
09009142300,0952000,CHOLSCREEN,0.696
09009142400,0952000,CHOLSCREEN,0.67
09009142500,0952000,CHOLSCREEN,0.7070000000000001
09009142601,0952000,CHOLSCREEN,0.733
09009142603,0952000,CHOLSCREEN,0.8240000000000001
09009142604,0952000,CHOLSCREEN,0.773
09009142700,0952000,CHOLSCREEN,0.736
09009142800,0952000,CHOLSCREEN,0.826
09009361401,0952000,CHOLSCREEN,0.515
09009361402,0952000,CHOLSCREEN,0.451
09009140100,0952000,COLON_SCREEN,0.7140000000000001
09009140200,0952000,COLON_SCREEN,0.5
09009140300,0952000,COLON_SCREEN,0.5
09009140400,0952000,COLON_SCREEN,0.555
09009140500,0952000,COLON_SCREEN,0.495
09009140600,0952000,COLON_SCREEN,0.53
09009140700,0952000,COLON_SCREEN,0.57
09009140800,0952000,COLON_SCREEN,0.5820000000000001
09009140900,0952000,COLON_SCREEN,0.612
09009141000,0952000,COLON_SCREEN,0.741
09009141100,0952000,COLON_SCREEN,0.7490000000000001
09009141200,0952000,COLON_SCREEN,0.659
09009141300,0952000,COLON_SCREEN,0.636
09009141400,0952000,COLON_SCREEN,0.636
09009141500,0952000,COLON_SCREEN,0.612
09009141600,0952000,COLON_SCREEN,0.622
09009141800,0952000,COLON_SCREEN,0.722
09009141900,0952000,COLON_SCREEN,0.764
09009142000,0952000,COLON_SCREEN,0.723
09009142100,0952000,COLON_SCREEN,0.55
09009142200,0952000,COLON_SCREEN,0.741
09009142300,0952000,COLON_SCREEN,0.525
09009142400,0952000,COLON_SCREEN,0.515
09009142500,0952000,COLON_SCREEN,0.5489999999999999
09009142601,0952000,COLON_SCREEN,0.597
09009142603,0952000,COLON_SCREEN,0.665
09009142604,0952000,COLON_SCREEN,0.66
09009142700,0952000,COLON_SCREEN,0.61
09009142800,0952000,COLON_SCREEN,0.743
09009361401,0952000,COLON_SCREEN,0.624
09009361402,0952000,COLON_SCREEN,0.643
09009140100,0952000,COPD,0.026000000000000002
09009140200,0952000,COPD,0.125
09009140300,0952000,COPD,0.07400000000000001
09009140400,0952000,COPD,0.066
09009140500,0952000,COPD,0.083
09009140600,0952000,COPD,0.083
09009140700,0952000,COPD,0.061
09009140800,0952000,COPD,0.087
09009140900,0952000,COPD,0.065
09009141000,0952000,COPD,0.045
09009141100,0952000,COPD,0.048
09009141200,0952000,COPD,0.062
09009141300,0952000,COPD,0.049
09009141400,0952000,COPD,0.066
09009141500,0952000,COPD,0.08199999999999999
09009141600,0952000,COPD,0.071
09009141800,0952000,COPD,0.034
09009141900,0952000,COPD,0.025
09009142000,0952000,COPD,0.027999999999999997
09009142100,0952000,COPD,0.065
09009142200,0952000,COPD,0.038
09009142300,0952000,COPD,0.066
09009142400,0952000,COPD,0.067
09009142500,0952000,COPD,0.068
09009142601,0952000,COPD,0.065
09009142603,0952000,COPD,0.094
09009142604,0952000,COPD,0.059000000000000004
09009142700,0952000,COPD,0.057999999999999996
09009142800,0952000,COPD,0.052000000000000005
09009361401,0952000,COPD,0.033
09009361402,0952000,COPD,0.022000000000000002
09009141600,0952000,CSMOKING,0.243
09009140100,0952000,COREM,0.35200000000000004
09009140200,0952000,COREM,0.273
09009140300,0952000,COREM,0.237
09009140400,0952000,COREM,0.289
09009140500,0952000,COREM,0.223
09009140600,0952000,COREM,0.245
09009140700,0952000,COREM,0.264
09009140800,0952000,COREM,0.248
09009140900,0952000,COREM,0.275
09009141000,0952000,COREM,0.381
09009141100,0952000,COREM,0.365
09009141200,0952000,COREM,0.294
09009141300,0952000,COREM,0.307
09009141400,0952000,COREM,0.28
09009141500,0952000,COREM,0.233
09009141600,0952000,COREM,0.245
09009141800,0952000,COREM,0.36700000000000005
09009141900,0952000,COREM,0.40399999999999997
09009142000,0952000,COREM,0.379
09009142100,0952000,COREM,0.25
09009142200,0952000,COREM,0.37200000000000005
09009142300,0952000,COREM,0.272
09009142400,0952000,COREM,0.248
09009142500,0952000,COREM,0.275
09009142601,0952000,COREM,0.301
09009142603,0952000,COREM,0.312
09009142604,0952000,COREM,0.327
09009142700,0952000,COREM,0.318
09009142800,0952000,COREM,0.391
09009361401,0952000,COREM,0.315
09009361402,0952000,COREM,0.34299999999999997
09009140100,0952000,COREW,0.377
09009140200,0952000,COREW,0.209
09009140300,0952000,COREW,0.226
09009140400,0952000,COREW,0.285
09009140500,0952000,COREW,0.221
09009140600,0952000,COREW,0.235
09009140700,0952000,COREW,0.267
09009140800,0952000,COREW,0.253
09009140900,0952000,COREW,0.29600000000000004
09009141000,0952000,COREW,0.415
09009141100,0952000,COREW,0.402
09009141200,0952000,COREW,0.324
09009141300,0952000,COREW,0.295
09009141400,0952000,COREW,0.301
09009141500,0952000,COREW,0.262
09009141600,0952000,COREW,0.27699999999999997
09009141800,0952000,COREW,0.392
09009141900,0952000,COREW,0.439
09009142000,0952000,COREW,0.40700000000000003
09009142100,0952000,COREW,0.253
09009142200,0952000,COREW,0.414
09009142300,0952000,COREW,0.26
09009142400,0952000,COREW,0.25
09009142500,0952000,COREW,0.268
09009142601,0952000,COREW,0.31
09009142603,0952000,COREW,0.317
09009142604,0952000,COREW,0.353
09009142700,0952000,COREW,0.317
09009142800,0952000,COREW,0.426
09009361401,0952000,COREW,0.32799999999999996
09009361402,0952000,COREW,0.364
09009140100,0952000,CSMOKING,0.132
09009140200,0952000,CSMOKING,0.218
09009140300,0952000,CSMOKING,0.257
09009140400,0952000,CSMOKING,0.223
09009140500,0952000,CSMOKING,0.27699999999999997
09009140600,0952000,CSMOKING,0.252
09009140700,0952000,CSMOKING,0.233
09009140800,0952000,CSMOKING,0.248
09009140900,0952000,CSMOKING,0.231
09009141000,0952000,CSMOKING,0.134
09009141100,0952000,CSMOKING,0.122
09009141200,0952000,CSMOKING,0.204
09009141300,0952000,CSMOKING,0.196
09009141400,0952000,CSMOKING,0.217
09009141500,0952000,CSMOKING,0.253
09009141800,0952000,CSMOKING,0.127
09009141900,0952000,CSMOKING,0.10099999999999999
09009142000,0952000,CSMOKING,0.127
09009142100,0952000,CSMOKING,0.251
09009142200,0952000,CSMOKING,0.136
09009142300,0952000,CSMOKING,0.228
09009142400,0952000,CSMOKING,0.251
09009142500,0952000,CSMOKING,0.23199999999999998
09009142601,0952000,CSMOKING,0.22399999999999998
09009142603,0952000,CSMOKING,0.17800000000000002
09009142604,0952000,CSMOKING,0.18600000000000003
09009142700,0952000,CSMOKING,0.20199999999999999
09009142800,0952000,CSMOKING,0.14
09009361401,0952000,CSMOKING,0.16899999999999998
09009361402,0952000,CSMOKING,0.168
09009140100,0952000,DENTAL,0.778
09009140200,0952000,DENTAL,0.466
09009140300,0952000,DENTAL,0.49200000000000005
09009140400,0952000,DENTAL,0.575
09009140500,0952000,DENTAL,0.45799999999999996
09009140600,0952000,DENTAL,0.496
09009140700,0952000,DENTAL,0.5760000000000001
09009140800,0952000,DENTAL,0.539
09009140900,0952000,DENTAL,0.615
09009141000,0952000,DENTAL,0.807
09009141100,0952000,DENTAL,0.7979999999999999
09009141200,0952000,DENTAL,0.654
09009141300,0952000,DENTAL,0.669
09009141400,0952000,DENTAL,0.62
09009141500,0952000,DENTAL,0.542
09009141600,0952000,DENTAL,0.569
09009141800,0952000,DENTAL,0.777
09009141900,0952000,DENTAL,0.8420000000000001
09009142000,0952000,DENTAL,0.789
09009142100,0952000,DENTAL,0.555
09009142200,0952000,DENTAL,0.8009999999999999
09009142300,0952000,DENTAL,0.542
09009142400,0952000,DENTAL,0.512
09009142500,0952000,DENTAL,0.5579999999999999
09009142601,0952000,DENTAL,0.617
09009142603,0952000,DENTAL,0.6559999999999999
09009142604,0952000,DENTAL,0.69
09009142700,0952000,DENTAL,0.647
09009142800,0952000,DENTAL,0.809
09009361401,0952000,DENTAL,0.71
09009361402,0952000,DENTAL,0.732
09009140100,0952000,DIABETES,0.044000000000000004
09009140200,0952000,DIABETES,0.187
09009140300,0952000,DIABETES,0.134
09009140400,0952000,DIABETES,0.11800000000000001
09009140500,0952000,DIABETES,0.149
09009140600,0952000,DIABETES,0.155
09009140700,0952000,DIABETES,0.10099999999999999
09009140800,0952000,DIABETES,0.155
09009140900,0952000,DIABETES,0.11
09009141000,0952000,DIABETES,0.07200000000000001
09009141100,0952000,DIABETES,0.09699999999999999
09009141200,0952000,DIABETES,0.111
09009141300,0952000,DIABETES,0.069
09009141400,0952000,DIABETES,0.11900000000000001
09009141500,0952000,DIABETES,0.158
09009141600,0952000,DIABETES,0.132
09009141800,0952000,DIABETES,0.063
09009141900,0952000,DIABETES,0.04
09009142000,0952000,DIABETES,0.044000000000000004
09009142100,0952000,DIABETES,0.099
09009142200,0952000,DIABETES,0.059000000000000004
09009142300,0952000,DIABETES,0.124
09009142400,0952000,DIABETES,0.122
09009142500,0952000,DIABETES,0.11800000000000001
09009142601,0952000,DIABETES,0.106
09009142603,0952000,DIABETES,0.155
09009142604,0952000,DIABETES,0.102
09009142700,0952000,DIABETES,0.094
09009142800,0952000,DIABETES,0.079
09009361401,0952000,DIABETES,0.042
09009361402,0952000,DIABETES,0.018000000000000002
09009140100,0952000,HIGHCHOL,0.253
09009140200,0952000,HIGHCHOL,0.423
09009140300,0952000,HIGHCHOL,0.35
09009140400,0952000,HIGHCHOL,0.345
09009140500,0952000,HIGHCHOL,0.348
09009140600,0952000,HIGHCHOL,0.359
09009140700,0952000,HIGHCHOL,0.309
09009140800,0952000,HIGHCHOL,0.359
